Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,passer_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Rodgers, Aaron",GNB,ATL,4,29.58,8000,32.58,7100,29.58,34,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_04_ATL_GB,GNB,A.Rodgers,33,34,4,315,327,0,1,1,6,27,327,4,173,285,154,25.9075972899264
"Rodgers, Aaron",GNB,CAR,15,18.32,9200,18.32,7800,18.32,35,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_15_CAR_GB,GNB,A.Rodgers,29,34,1,96,143,0,5,5,9,20,143,1,106,123,37,-7.05564022032612
"Rodgers, Aaron",GNB,CHI,12,25.64,8600,25.64,6700,25.64,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_12_CHI_GB,GNB,A.Rodgers,29,29,4,211,211,0,0,0,8,21,211,4,122,244,89,15.3471270976006
"Rodgers, Aaron",GNB,DET,2,18.7,7900,19.2,6900,18.7,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,2020_02_DET_GB,GNB,A.Rodgers,30,31,2,229,240,0,1,3,12,18,240,2,100,277,140,14.7731866719615
"Rodgers, Aaron",GNB,JAC,10,26.4,8400,29.4,7900,26.4,38,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,2020_10_JAX_GB,GNB,A.Rodgers,34,35,2,315,325,1,1,3,9,24,325,2,237,212,88,0.407781512630088
"Rodgers, Aaron",GNB,MIN,8,22.54,8400,23.54,7600,22.54,35,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_08_MIN_GB,GNB,A.Rodgers,41,41,3,291,291,0,1,2,14,27,291,3,125,334,166,10.2455546491547
"Rodgers, Aaron",GNB,PHI,13,23.5,8500,23.5,6800,23.5,32,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_13_PHI_GB,GNB,A.Rodgers,34,36,3,288,295,0,2,6,9,25,295,3,133,364,162,15.4437867639985
"Rodgers, Aaron",GNB,TEN,16,26.14,9000,26.14,7800,26.14,40,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_16_TEN_GB,GNB,A.Rodgers,25,26,4,214,231,1,1,2,3,21,231,4,108,178,123,9.611669356731
"Rodgers, Aaron",GNB,CHI,17,26,8500,26,7400,26,38,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_17_GB_CHI,GNB,A.Rodgers,24,25,4,237,240,0,1,6,5,19,240,4,154,172,86,20.7725404908997
"Rodgers, Aaron",GNB,DET,14,30.9,9100,30.9,7500,30.9,36,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,2020_14_GB_DET,GNB,A.Rodgers,33,33,3,290,290,0,0,1,7,26,290,3,171,210,119,17.8611658741138
"Rodgers, Aaron",GNB,HOU,7,27.32,8100,27.32,7000,27.32,32,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_07_GB_HOU,GNB,A.Rodgers,34,34,4,283,283,0,0,1,11,23,283,4,167,233,116,17.9923554424022
"Rodgers, Aaron",GNB,IND,11,22.74,9000,26.74,7000,22.74,32,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_11_GB_IND,GNB,A.Rodgers,38,37,3,301,311,1,1,1,10,27,311,3,134,297,177,1.12517125018743
"Rodgers, Aaron",GNB,MIN,1,30.76,7600,33.76,6300,30.76,28,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_01_GB_MIN,GNB,A.Rodgers,44,44,4,364,364,0,0,2,12,32,364,4,155,391,209,17.9679529484224
"Rodgers, Aaron",GNB,NOR,3,24.52,7900,24.52,6500,24.52,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_03_GB_NO,GNB,A.Rodgers,32,33,3,271,283,0,1,3,11,21,283,3,151,288,132,10.8884557697511
"Rodgers, Aaron",GNB,SFO,9,28.9,8100,31.9,6700,28.9,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_09_GB_SF,GNB,A.Rodgers,31,32,4,294,305,0,1,1,6,25,305,4,131,229,174,19.7490295656205
"Rodgers, Aaron",GNB,TAM,6,5.8,8400,5.8,7500,5.8,35,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Rodgers,Aaron,2020,QB,QB,12,Active,Aaron Rodgers,1983-12-02,6-2,225,California,Pleasant Valley (CA),00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,2593,96,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png' height='20'></img>,"Rodgers, Aaron","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_06_GB_TB,GNB,A.Rodgers,35,39,1,118,160,2,4,11,17,16,160,0,81,298,79,-15.2897437881558
"Roethlisberger, Ben",PIT,BAL,12,13.54,7700,13.54,6600,13.54,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_12_BAL_PIT,PIT,B.Roethlisberger,51,51,1,266,266,1,0,6,14,36,266,1,135,241,131,-4.71956412569005
"Roethlisberger, Ben",PIT,CIN,10,29.32,7400,32.32,6200,29.32,31,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_10_CIN_PIT,PIT,B.Roethlisberger,46,46,4,333,333,0,0,8,19,27,319,4,138,431,181,11.5576934172931
"Roethlisberger, Ben",PIT,CLE,6,10.98,7600,10.98,6700,10.98,35,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_06_CLE_PIT,PIT,B.Roethlisberger,22,24,1,142,162,0,2,2,8,14,162,1,64,173,98,1.12679266447405
"Roethlisberger, Ben",PIT,DEN,2,19.24,7500,22.24,6300,19.24,28,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_02_DEN_PIT,PIT,B.Roethlisberger,41,42,2,301,311,1,1,3,11,29,311,2,168,233,143,1.10792730242247
"Roethlisberger, Ben",PIT,HOU,3,19.18,7500,19.18,6400,19.18,32,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_03_HOU_PIT,PIT,B.Roethlisberger,36,38,2,218,237,0,2,5,13,23,237,2,140,323,97,8.59103811714755
"Roethlisberger, Ben",PIT,IND,16,25.48,7500,28.48,6400,25.48,30,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_16_IND_PIT,PIT,B.Roethlisberger,49,50,3,332,341,0,1,2,15,34,341,3,134,345,207,2.96604115562513
"Roethlisberger, Ben",PIT,PHI,5,21.36,7400,21.36,6600,21.36,31,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_05_PHI_PIT,PIT,B.Roethlisberger,34,35,3,231,239,0,1,2,7,27,239,3,138,196,101,13.1516161758582
"Roethlisberger, Ben",PIT,WAS,13,19.2,7600,22.2,6500,19.2,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_13_WAS_PIT,PIT,B.Roethlisberger,53,53,2,305,305,1,0,2,19,33,305,2,149,325,156,-2.34915004051629
"Roethlisberger, Ben",PIT,BAL,8,15.28,7100,15.28,6600,15.28,33,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_08_PIT_BAL,PIT,B.Roethlisberger,32,34,2,173,182,0,2,5,11,21,182,2,93,232,89,0.274857140902896
"Roethlisberger, Ben",PIT,BUF,14,15.48,7600,15.48,6700,15.48,34,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' height='12'></img>,2020_14_PIT_BUF,PIT,B.Roethlisberger,37,38,3,177,187,2,1,5,14,21,187,2,116,242,71,-13.8847945622983
"Roethlisberger, Ben",PIT,CIN,15,7.7,7700,8.7,6500,7.7,31,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Roethlisberger,Ben,2020,QB,QB,7,Active,Ben Roethlisberger,1982-03-02,6-5,240,"Miami, O.",Findlay (OH),00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,3807,138,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5536.png' height='20'></img>,"Roethlisberger, Ben","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_15_PIT_CIN,PIT,B.Roethlisberger,38,39,1,158,170,1,1,9,17,20,170,1,105,307,65,-12.5712917541859
