Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,rusher_player_name,noruns,nopass,noplays,touchdown,yards_gained,touchdown_rush,yards_rushing,epa
"Samuels, Jaylen",PIT,CIN,15,2.1,4700,2.6,4000,2.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Samuels,Jaylen,2020,RB,FB,38,Active,Jaylen Samuels,1996-07-20,6-0,225,North Carolina State,Mallard Creek (NC),00-0034331,3116721,fd4241f9-ab42-4dba-a701-455b896eca28,31135,12779,47297,19996,5107,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png' height='20'></img>,"Samuels, Jaylen","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_15_PIT_CIN,PIT,J.Samuels,1,0,1,0,4,0,4,0.0328576852334663
"Samuels, Jaylen",PIT,CLE,17,0,5000,0,4000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Samuels,Jaylen,2020,RB,FB,38,Active,Jaylen Samuels,1996-07-20,6-0,225,North Carolina State,Mallard Creek (NC),00-0034331,3116721,fd4241f9-ab42-4dba-a701-455b896eca28,31135,12779,47297,19996,5107,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png' height='20'></img>,"Samuels, Jaylen","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Samuels, Jaylen",PIT,DAL,9,0,4500,0,4000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Samuels,Jaylen,2020,RB,FB,38,Active,Jaylen Samuels,1996-07-20,6-0,225,North Carolina State,Mallard Creek (NC),00-0034331,3116721,fd4241f9-ab42-4dba-a701-455b896eca28,31135,12779,47297,19996,5107,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png' height='20'></img>,"Samuels, Jaylen","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,,,,,,,,,,,
"Samuels, Jaylen",PIT,NYG,1,0.8,4700,1.3,4100,0.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Samuels,Jaylen,2020,RB,FB,38,Active,Jaylen Samuels,1996-07-20,6-0,225,North Carolina State,Mallard Creek (NC),00-0034331,3116721,fd4241f9-ab42-4dba-a701-455b896eca28,31135,12779,47297,19996,5107,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png' height='20'></img>,"Samuels, Jaylen","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_01_PIT_NYG,PIT,J.Samuels,1,0,1,0,2,0,2,-0.37378887750674
"Samuels, Jaylen",PIT,TEN,7,0.5,4500,0.5,4000,0.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Samuels,Jaylen,2020,RB,FB,38,Active,Jaylen Samuels,1996-07-20,6-0,225,North Carolina State,Mallard Creek (NC),00-0034331,3116721,fd4241f9-ab42-4dba-a701-455b896eca28,31135,12779,47297,19996,5107,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png' height='20'></img>,"Samuels, Jaylen","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_07_PIT_TEN,PIT,J.Samuels,1,0,1,0,5,0,5,0.0922344312421046
"Sanders, Miles",PHI,BAL,6,11.7,7600,15.2,6600,11.7,23,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_06_BAL_PHI,PHI,M.Sanders,9,0,9,1,118,0,118,3.86155606113607
"Sanders, Miles",PHI,CIN,3,12.7,7400,14.7,6400,12.7,21,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_03_CIN_PHI,PHI,M.Sanders,18,0,18,0,95,0,95,1.03409981139703
"Sanders, Miles",PHI,LAR,2,18.6,6800,21.1,6000,18.6,22,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_02_LA_PHI,PHI,M.Sanders,20,0,20,1,95,1,95,1.17379546927987
"Sanders, Miles",PHI,NOR,14,27.6,6200,32.6,6200,27.6,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_14_NO_PHI,PHI,M.Sanders,14,0,14,2,115,2,115,2.36139405990252
"Sanders, Miles",PHI,SEA,12,5.2,7500,6.2,6600,5.2,24,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_12_SEA_PHI,PHI,M.Sanders,6,0,6,0,15,0,15,-2.32115540365339
"Sanders, Miles",PHI,ARI,15,9.5,6800,10,6900,9.5,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_15_PHI_ARI,PHI,M.Sanders,17,0,17,0,64,0,64,-4.14524578288547
"Sanders, Miles",PHI,CLE,11,7.6,7700,10.1,6900,7.6,25,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_11_PHI_CLE,PHI,M.Sanders,16,0,16,0,66,0,66,-6.64899891422829
"Sanders, Miles",PHI,DAL,16,16.4,7300,18.4,7000,16.4,24,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_16_PHI_DAL,PHI,M.Sanders,15,0,15,1,57,1,57,1.53458677785238
"Sanders, Miles",PHI,GNB,13,3.1,7200,3.1,6700,3.1,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_13_PHI_GB,PHI,M.Sanders,10,0,10,0,31,0,31,-2.15937026427127
"Sanders, Miles",PHI,NYG,10,12.5,7700,13.5,6400,12.5,28,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_10_PHI_NYG,PHI,M.Sanders,15,0,15,0,85,0,85,2.6948818305973
"Sanders, Miles",PHI,PIT,5,22.9,7500,23.9,6500,22.9,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_05_PHI_PIT,PHI,M.Sanders,11,0,11,2,80,2,80,2.69381263756077
"Sanders, Miles",PHI,SFO,4,8.6,7600,9.6,6700,8.6,25,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Sanders,Miles,2020,RB,RB,26,Active,Miles Sanders,1997-05-01,5-11,211,Penn State,Woodland Hills (PA),00-0035243,4045163,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885,13521,40555,20933,6151,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png' height='20'></img>,"Sanders, Miles","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_04_PHI_SF,PHI,M.Sanders,13,0,13,0,46,0,46,-1.40157890331466
"Scott, Boston",PHI,BAL,6,1.9,4600,2.9,4000,1.9,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_06_BAL_PHI,PHI,B.Scott,2,0,2,0,4,0,4,0.0750844166323077
"Scott, Boston",PHI,CIN,3,0.5,4900,0.5,4400,0.5,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_03_CIN_PHI,PHI,B.Scott,3,0,3,0,5,0,5,-1.55439494462917
"Scott, Boston",PHI,DAL,8,8.9,6800,9.9,6000,8.9,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_08_DAL_PHI,PHI,B.Scott,15,0,15,0,70,0,70,-1.5816278354614
"Scott, Boston",PHI,LAR,2,5.8,5300,7.3,5000,5.8,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_02_LA_PHI,PHI,B.Scott,4,0,4,0,19,0,19,1.45184116635937
"Scott, Boston",PHI,NOR,14,2.2,5300,2.7,4900,2.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_14_NO_PHI,PHI,B.Scott,3,0,3,0,6,0,6,-1.51397926057689
"Scott, Boston",PHI,NYG,7,16.7,4600,18.2,5600,16.7,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_07_NYG_PHI,PHI,B.Scott,12,0,12,0,46,0,46,-2.56441640655976
"Scott, Boston",PHI,SEA,12,7.2,5100,9.7,5000,7.2,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_12_SEA_PHI,PHI,B.Scott,2,0,2,0,7,0,7,-0.0382281169877388
"Scott, Boston",PHI,ARI,15,1.2,4900,1.7,4800,1.2,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Scott, Boston",PHI,CLE,11,6.5,5200,8,5600,6.5,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_11_PHI_CLE,PHI,B.Scott,5,0,5,0,24,0,24,1.4687634416623
"Scott, Boston",PHI,DAL,16,1.7,4800,1.7,4900,1.7,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_16_PHI_DAL,PHI,B.Scott,2,0,2,0,17,0,17,0.0609875351074152
"Scott, Boston",PHI,GNB,13,0.9,5700,0.9,6000,0.9,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Scott,Boston,2020,RB,RB,35,Injured Reserve,Boston Scott,1995-04-27,5-6,203,Louisiana Tech,Zachary (LA),00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,20039,5122,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png' height='20'></img>,"Scott, Boston","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_13_PHI_GB,PHI,B.Scott,2,0,2,0,9,0,9,-0.807516284985468
